"Plot64"
"Time (sec)","Velocity30 (meter/sec)"
14.5500000000015,3.24696798572368
14.5520000000015,3.24231261225565
14.5540000000015,3.23766331222885
14.5560000000015,3.2330200775477
14.5580000000015,3.22838290008312
14.5600000000015,3.2237517716056
14.5620000000015,3.21912668339672
14.5640000000015,3.21450762811943
14.5660000000015,3.20989459751263
14.5680000000015,3.20528758334395
14.5700000000015,3.20068657746678
14.5720000000015,3.19609157223331
14.5740000000015,3.19150255879565
14.5760000000015,3.18691952820855
14.5780000000015,3.18234247388756
14.5800000000015,3.177771388104
14.5820000000015,3.17320626166517
14.5840000000015,3.16864708678895
14.5860000000015,3.16409385520804
14.5880000000015,3.15954655925138
14.5900000000015,3.15500519095402
14.5920000000015,3.15046974220832
14.5940000000015,3.14594020618857
14.5960000000015,3.14141657331843
14.5980000000015,3.13689883588269
14.6000000000015,3.13238698599151
14.6020000000015,3.12788101567271
14.6040000000015,3.12338091676963
14.6060000000015,3.11888668050367
14.6080000000015,3.11439829976608
14.6100000000015,3.10991576681371
14.6120000000015,3.1054390748054
14.6140000000015,3.10096821457807
14.6160000000016,3.09650317790847
14.6180000000016,3.0920439569689
14.6200000000016,3.08759054360469
14.6220000000016,3.08314293047328
14.6240000000016,3.07870110937985
14.6260000000016,3.07426507244045
14.6280000000016,3.06983481223719
14.6300000000016,3.06541032069349
14.6320000000016,3.06099158993707
14.6340000000016,3.05657861125019
14.6360000000016,3.05217137752276
14.6380000000016,3.04776988138639
14.6400000000016,3.04337411460027
14.6420000000016,3.03898406965424
14.6440000000016,3.0345997387956
14.6460000000016,3.03022111416831
14.6480000000016,3.02584818763962
14.6500000000016,3.02148095152948
14.6520000000016,3.0171193981837
14.6540000000016,3.01276351951629
14.6560000000016,3.00841330864805
14.6580000000016,3.00406875731822
14.6600000000016,2.99972985773231
14.6620000000016,2.99539660231555
14.6640000000016,2.99106898312219
14.6660000000016,2.98674699237809
14.6680000000016,2.98243062220976
14.6700000000016,2.9781198649667
14.6720000000016,2.97381471295963
14.6740000000016,2.96951515665057
14.6760000000016,2.96522119081444
14.6780000000016,2.96093280762875
14.6800000000016,2.9566499990673
14.6820000000016,2.95237275774366
14.6840000000016,2.94810107595986
14.6860000000016,2.94383494616913
14.6880000000016,2.93957436053277
14.6900000000016,2.93531931143646
14.6920000000016,2.93106979126764
14.6940000000016,2.92682579243051
14.6960000000016,2.92258730834796
14.6980000000016,2.91835433016
14.7000000000016,2.9141268503485
14.7020000000016,2.90990485962373
14.7040000000016,2.90568835268026
14.7060000000016,2.90147732184311
14.7080000000016,2.89727175946639
14.7100000000016,2.89307165791187
14.7120000000016,2.88887700970321
14.7140000000016,2.8846878072557
14.7160000000016,2.88050404305726
14.7180000000016,2.87632570960409
14.7200000000016,2.87215279939522
14.7220000000016,2.8679853049748
14.7240000000016,2.86382321691342
14.7260000000016,2.85966653010544
14.7280000000016,2.85551523693675
14.7300000000016,2.85136932997861
14.7320000000016,2.84722880174666
14.7340000000016,2.84309364461603
14.7360000000016,2.83896385480016
14.7380000000016,2.83483941647397
14.7400000000016,2.83072032730635
14.7420000000016,2.82660657964088
14.7440000000016,2.82249816593226
14.7460000000016,2.81839507885231
14.7480000000016,2.81429731103838
14.7500000000016,2.8102048549918
14.7520000000016,2.8061177034954
14.7540000000016,2.8020358506769
14.7560000000016,2.79795928629929
14.7580000000016,2.79388800430561
14.7600000000016,2.78982199736641
14.7620000000016,2.78576125792129
14.7640000000016,2.78170577785856
14.7660000000016,2.77765555303719
14.7680000000016,2.77361057377555
14.7700000000016,2.76957083282799
14.7720000000016,2.76553632293498
14.7740000000016,2.76150703894003
14.7760000000016,2.75748297125961
14.7780000000016,2.7534641125423
14.7800000000016,2.74945045568922
14.7820000000016,2.74544199419939
14.7840000000016,2.74143872021074
14.7860000000016,2.73744062647215
14.7880000000016,2.7334477060836
14.7900000000016,2.7294599504849
14.7920000000016,2.72547735396287
14.7940000000016,2.7214999092512
14.7960000000016,2.71752760899513
14.7980000000016,2.71356044609496
14.8000000000016,2.70959841364185
14.8020000000016,2.70564150412035
14.8040000000016,2.70168971032819
14.8060000000016,2.69774302527256
14.8080000000016,2.69380144165098
14.8100000000016,2.68986495235078
14.8120000000016,2.6859335501941
14.8140000000016,2.68200722813266
14.8160000000016,2.67808597896808
14.8180000000016,2.67416979501373
14.8200000000016,2.67025866986776
14.8220000000016,2.66635259642931
14.8240000000016,2.66245156765865
14.8260000000016,2.65855557644723
14.8280000000016,2.65466461564594
14.8300000000016,2.65077867871741
14.8320000000016,2.6468977578207
14.8340000000016,2.64302184601397
14.8360000000016,2.63915093638087
14.8380000000016,2.63528502244963
14.8400000000016,2.63142409665038
14.8420000000016,2.6275681522441
14.8440000000016,2.62371718211804
14.8460000000016,2.61987117956796
14.8480000000016,2.61603013722938
14.8500000000016,2.61219404751307
14.8520000000016,2.60836290413125
14.8540000000016,2.60453670014213
14.8560000000016,2.60071542854842
14.8580000000016,2.59689908260216
14.8600000000016,2.59308765491444
14.8620000000016,2.5892811389715
14.8640000000016,2.58547952747036
14.8660000000016,2.58168281363863
14.8680000000016,2.57789099060482
14.8700000000016,2.57410405166128
14.8720000000016,2.57032198991701
14.8740000000016,2.5665447983976
14.8760000000016,2.56277247111362
14.8780000000016,2.5590049998939
14.8800000000016,2.55524237768702
14.8820000000016,2.55148459825203
14.8840000000016,2.54773165490475
14.8860000000016,2.5439835402855
14.8880000000016,2.54024024747615
14.8900000000016,2.53650176984978
14.8920000000016,2.53276810086879
14.8940000000016,2.52903923355219
14.8960000000016,2.52531516122716
14.8980000000016,2.52159587714659
14.9000000000016,2.5178813743059
14.9020000000016,2.51417164568514
14.9040000000016,2.51046668480874
14.9060000000016,2.50676648509292
14.9080000000016,2.50307103976522
14.9100000000016,2.499380342232
14.9120000000016,2.4956943849336
14.9140000000016,2.49201316188034
14.9160000000017,2.48833666660821
14.9180000000017,2.48466489187212
14.9200000000017,2.48099783052316
14.9220000000017,2.47733547632695
14.9240000000017,2.47367782256049
14.9260000000017,2.47002486271594
14.9280000000017,2.46637658916588
14.9300000000017,2.46273299659395
14.9320000000017,2.45909407750372
14.9340000000017,2.45545982575946
14.9360000000017,2.45183023412704
14.9380000000017,2.44820529670112
14.9400000000017,2.44458500651983
14.9420000000017,2.44096935676934
14.9440000000017,2.43735834058856
14.9460000000017,2.43375195152803
14.9480000000017,2.430150183117
14.9500000000017,2.4265530290037
14.9520000000017,2.42296048270609
14.9540000000017,2.41937253744311
14.9560000000017,2.41578918699855
14.9580000000017,2.41221042402288
14.9600000000017,2.40863624226136
14.9620000000017,2.40506663508635
14.9640000000017,2.40150159621347
14.9660000000017,2.39794111896842
14.9680000000017,2.39438519682784
14.9700000000017,2.39083382325857
14.9720000000017,2.38728699186555
14.9740000000017,2.38374469594548
14.9760000000017,2.38020692913515
14.9780000000017,2.37667368475029
14.9800000000017,2.37314495624841
14.9820000000017,2.36962073698728
14.9840000000017,2.36610102082335
14.9860000000017,2.36258580130366
14.9880000000017,2.3590750720775
14.9900000000017,2.35556882649566
14.9920000000017,2.35206705813825
14.9940000000017,2.34856976064983
14.9960000000017,2.34507692760363
14.9980000000017,2.34158855255773
15.0000000000017,2.33810462901067
15.0020000000017,2.33462515058429
15.0040000000017,2.33115011103541
15.0060000000017,2.32767950387525
15.0080000000017,2.32421332265261
15.0100000000017,2.32075156102937
15.0120000000017,2.31729421257111
15.0140000000017,2.31384127097231
15.0160000000017,2.31039272971716
15.0180000000017,2.30694858246754
15.0200000000017,2.30350882297265
15.0220000000017,2.30007344507017
15.0240000000017,2.29664244231689
15.0260000000017,2.29321580852852
15.0280000000017,2.28979353704734
15.0300000000017,2.28637562065033
15.0320000000017,2.28296205499437
15.0340000000017,2.27955283262373
15.0360000000017,2.27614794685188
15.0380000000017,2.27274739194122
15.0400000000017,2.26935116138645
15.0420000000017,2.26595924869247
15.0440000000017,2.26257164688844
15.0460000000017,2.25918835079489
15.0480000000017,2.25580935379594
15.0500000000017,2.25243464908571
15.0520000000017,2.24906422941711
15.0540000000017,2.24569808998091
15.0560000000017,2.2423362243279
15.0580000000017,2.23897862564898
15.0600000000017,2.23562529013616
15.0620000000017,2.23227620826561
15.0640000000017,2.22893137469748
15.0660000000017,2.22559078213798
15.0680000000017,2.22225442370134
15.0700000000017,2.218922294997
15.0720000000017,2.21559438961437
15.0740000000017,2.2122707008945
15.0760000000017,2.20895122141573
15.0780000000017,2.20563594361274
15.0800000000017,2.20232486520953
15.0820000000017,2.19901797860022
15.0840000000017,2.19571527654579
15.0860000000017,2.1924167516275
15.0880000000017,2.18912239957823
15.0900000000017,2.18583221466221
15.0920000000017,2.18254618981974
15.0940000000017,2.17926431746302
15.0960000000017,2.17598658939189
15.0980000000017,2.17271300532686
15.1000000000017,2.16944355641875
15.1020000000017,2.16617823504623
15.1040000000017,2.16291703290285
15.1060000000017,2.15965994752456
15.1080000000017,2.15640697291284
15.1100000000017,2.1531581022106
15.1120000000017,2.14991333059719
15.1140000000017,2.14667265143314
15.1160000000017,2.1434360573746
15.1180000000017,2.14020354029519
15.1200000000017,2.13697509527791
15.1220000000017,2.13375071914186
15.1240000000017,2.13053040601259
15.1260000000017,2.12731414829147
15.1280000000017,2.12410193771396
15.1300000000017,2.12089377208244
15.1320000000017,2.11768964628881
15.1340000000017,2.11448955472709
15.1360000000017,2.11129349019929
15.1380000000017,2.10810144474349
15.1400000000017,2.10491340981915
15.1420000000017,2.10172938584193
15.1440000000017,2.09854936656762
15.1460000000017,2.09537334495489
15.1480000000017,2.09220131327779
15.1500000000017,2.08903326352068
15.1520000000017,2.08586919908672
15.1540000000017,2.08270911319244
15.1560000000017,2.0795529929875
15.1580000000017,2.0764008483168
15.1600000000017,2.07325266304507
15.1620000000017,2.0701084327698
15.1640000000017,2.06696815531825
15.1660000000017,2.0638318278281
15.1680000000017,2.06069944121146
15.1700000000017,2.05757098637078
15.1720000000017,2.05444646724936
15.1740000000017,2.05132587893186
15.1760000000017,2.04820921329342
15.1780000000017,2.04509646209114
15.1800000000017,2.04198762382713
15.1820000000017,2.03888269498417
15.1840000000017,2.03578167099264
15.1860000000017,2.03268454376518
15.1880000000017,2.0295913043909
15.1900000000017,2.02650196157746
15.1920000000017,2.02341650958088
15.1940000000017,2.02033494186009
15.1960000000017,2.01725724864023
15.1980000000017,2.01418342239453
15.2000000000017,2.01111347470204
15.2020000000017,2.00804739612078
15.2040000000017,2.00498518018679
15.2060000000017,2.00192681920331
15.2080000000017,1.99887230067677
15.2100000000017,1.99582163813137
15.2120000000017,1.99277482403604
15.2140000000018,1.98973185296403
15.2160000000018,1.98669271812493
15.2180000000018,1.98365741250414
15.2200000000018,1.98062592909106
15.2220000000018,1.97759827314118
15.2240000000018,1.97457443999299
15.2260000000018,1.97155442401112
15.2280000000018,1.96853821979454
15.2300000000018,1.96552582306257
15.2320000000018,1.96251722816762
15.2340000000018,1.95951243008437
15.2360000000018,1.95651142193818
15.2380000000018,1.95351419758511
15.2400000000018,1.95052074975979
15.2420000000018,1.94753107385301
15.2440000000018,1.94454516157479
15.2460000000018,1.94156300908904
15.2480000000018,1.93858461272393
15.2500000000018,1.93560996831819
15.2520000000018,1.93263906914012
15.2540000000018,1.92967190762236
15.2560000000018,1.92670847634862
15.2580000000018,1.92374876884298
15.2600000000018,1.920792778702
15.2620000000018,1.91784050087937
15.2640000000018,1.91489192382896
15.2660000000018,1.91194703921932
15.2680000000018,1.90900583903414
15.2700000000018,1.9060683229535
15.2720000000018,1.9031344765127
15.2740000000018,1.90020428255818
15.2760000000018,1.89727775507357
15.2780000000018,1.89435488532354
15.2800000000018,1.89143566496514
15.2820000000018,1.88852007575085
15.2840000000018,1.88560811273305
15.2860000000018,1.88269976600649
15.2880000000018,1.87979502273232
15.2900000000018,1.87689389101889
15.2920000000018,1.87399636041016
15.2940000000018,1.87110241816341
15.2960000000018,1.86821205321126
15.2980000000018,1.86532525953183
15.3000000000018,1.86244202543704
15.3020000000018,1.85956235385728
15.3040000000018,1.85668623600749
15.3060000000018,1.85381365814159
15.3080000000018,1.85094461069727
15.3100000000018,1.84807908549525
15.3120000000018,1.84521708308783
15.3140000000018,1.84235859410992
15.3160000000018,1.8395036144945
15.3180000000018,1.83665212956735
15.3200000000018,1.83380413133398
15.3220000000018,1.83095962328923
15.3240000000018,1.82811859564518
15.3260000000018,1.8252810445389
15.3280000000018,1.82244693924533
15.3300000000018,1.81961629963945
15.3320000000018,1.81678910974647
15.3340000000018,1.81396535861834
15.3360000000018,1.8111450388176
15.3380000000018,1.80832815476674
15.3400000000018,1.80551469151188
15.3420000000018,1.80270464416609
15.3440000000018,1.79989801094997
15.3460000000018,1.79709478491712
15.3480000000018,1.79429495926672
15.3500000000018,1.79149852769175
15.3520000000018,1.78870547886402
15.3540000000018,1.78591580733555
15.3560000000018,1.78312951553826
15.3580000000018,1.78034659717142
15.3600000000018,1.77756705015904
15.3620000000018,1.77479086160514
15.3640000000018,1.77201802489349
15.3660000000018,1.7692485419503
15.3680000000018,1.76648240643512
15.3700000000018,1.76371961220763
15.3720000000018,1.76096015296627
15.3740000000018,1.75820401830641
15.3760000000018,1.75545121599036
15.3780000000018,1.75270173933968
15.3800000000018,1.74995557185452
15.3820000000018,1.74721271587497
15.3840000000018,1.7444731653954
15.3860000000018,1.74173691669288
15.3880000000018,1.73900396805764
15.3900000000018,1.73627431379027
15.3920000000018,1.73354794836278
15.3940000000018,1.73082486663394
15.3960000000018,1.72810506470046
15.3980000000018,1.72538853837331
15.4000000000018,1.722675287702
15.4020000000018,1.71996530680281
15.4040000000018,1.71725858974922
15.4060000000018,1.71455513064878
15.4080000000018,1.71185492558365
15.4100000000018,1.7091579735441
15.4120000000018,1.70646426901705
15.4140000000018,1.70377380765474
15.4160000000018,1.70108658454805
15.4180000000018,1.69840259551464
15.4200000000018,1.69572182889919
15.4220000000018,1.69304428690811
15.4240000000018,1.69036996472621
15.4260000000018,1.687698857817
15.4280000000018,1.68503096204488
15.4300000000018,1.6823662720766
15.4320000000018,1.67970478944557
15.4340000000018,1.67704650509691
15.4360000000018,1.67439141674452
15.4380000000018,1.67173951958346
15.4400000000018,1.66909081156267
15.4420000000018,1.66644528838024
15.4440000000018,1.66380294479636
15.4460000000018,1.66116377555482
15.4480000000018,1.65852777910167
15.4500000000018,1.6558949506962
15.4520000000018,1.65326528548432
15.4540000000018,1.65063877923527
15.4560000000018,1.64801542668426
15.4580000000018,1.64539522568034
15.4600000000018,1.64277817219906
15.4620000000018,1.64016426013591
15.4640000000018,1.637553485684
15.4660000000018,1.63494584531182
15.4680000000018,1.63234133470432
15.4700000000018,1.62973994938368
15.4720000000018,1.62714168511962
15.4740000000018,1.62454652813979
15.4760000000018,1.62195448341618
15.4780000000018,1.6193655465252
15.4800000000018,1.61677971291958
15.4820000000018,1.61419697809841
15.4840000000018,1.61161733770708
15.4860000000018,1.60904079032296
15.4880000000018,1.60646732937002
15.4900000000018,1.60389694844087
15.4920000000018,1.60132964364623
15.4940000000018,1.59876541050153
15.4960000000018,1.59620424438646
15.4980000000018,1.59364614090457
15.5000000000018,1.59109109546633
15.5020000000018,1.58853910334195
15.5040000000018,1.58599016005707
15.5060000000018,1.58344426106206
15.5080000000018,1.58090140188527
15.5100000000018,1.57836157810747
15.5120000000018,1.57582478540071
15.5140000000019,1.57329101904817
15.5160000000019,1.57076027378516
15.5180000000019,1.56823254474777
15.5200000000019,1.56570783877656
15.5220000000019,1.56318613677989
15.5240000000019,1.56066743536098
15.5260000000019,1.55815172945868
15.5280000000019,1.55563901618372
15.5300000000019,1.55312929104898
15.5320000000019,1.550622549645
15.5340000000019,1.54811878755544
15.5360000000019,1.54561799963492
15.5380000000019,1.5431201819306
15.5400000000019,1.5406253298696
15.5420000000019,1.53813343893826
15.5440000000019,1.53564450462967
15.5460000000019,1.53315852247662
15.5480000000019,1.53067548780208
15.5500000000019,1.52819539600474
15.5520000000019,1.52571824265401
15.5540000000019,1.523244023161
15.5560000000019,1.52077273304651
15.5580000000019,1.51830436759119
15.5600000000019,1.51583892227412
15.5620000000019,1.51337639267531
15.5640000000019,1.51091677428955
15.5660000000019,1.50846006256448
15.5680000000019,1.50600625292721
15.5700000000019,1.50355534089067
15.5720000000019,1.50110732192291
15.5740000000019,1.4986621915325
15.5760000000019,1.49621994519276
15.5780000000019,1.49378057843255
15.5800000000019,1.49134408664317
15.5820000000019,1.48891046537256
15.5840000000019,1.48647971002947
15.5860000000019,1.48405181604562
15.5880000000019,1.48162678663736
15.5900000000019,1.47920460401871
15.5920000000019,1.47678526601542
15.5940000000019,1.4743687677418
15.5960000000019,1.47195510534252
15.5980000000019,1.46954427485027
15.6000000000019,1.46713627235774
15.6020000000019,1.46473109376165
15.6040000000019,1.46232873464495
15.6060000000019,1.4599291905866
15.6080000000019,1.45753245718121
15.6100000000019,1.45513852991938
15.6120000000019,1.45274740441646
15.6140000000019,1.45035907610605
15.6160000000019,1.44797354047337
15.6180000000019,1.44559079348406
15.6200000000019,1.44321083019704
15.6220000000019,1.44083364587657
15.6240000000019,1.43845923615044
15.6260000000019,1.43608759661213
15.6280000000019,1.43371872210794
15.6300000000019,1.43135260742306
15.6320000000019,1.42898924839324
15.6340000000019,1.42662864097071
15.6360000000019,1.4242707812201
15.6380000000019,1.42191566472861
15.6400000000019,1.41956328673788
15.6420000000019,1.41721364775812
15.6440000000019,1.41486673285318
15.6460000000019,1.4125225397033
15.6480000000019,1.41018106421597
15.6500000000019,1.40784230297869
15.6520000000019,1.40550625245279
15.6540000000019,1.40317290813774
15.6560000000019,1.40084226574986
15.6580000000019,1.39851432033143
15.6600000000019,1.3961890679648
15.6620000000019,1.39386650465599
15.6640000000019,1.39154662596788
15.6660000000019,1.38922942830777
15.6680000000019,1.38691490689583
15.6700000000019,1.38460305981963
15.6720000000019,1.38229387544217
15.6740000000019,1.37998735142213
15.6760000000019,1.37768348331748
15.6780000000019,1.37538226732046
15.6800000000019,1.37308369957681
15.6820000000019,1.37078777571192
15.6840000000019,1.36849449175892
15.6860000000019,1.36620384333248
15.6880000000019,1.36391582601983
15.6900000000019,1.36163043551678
15.6920000000019,1.3593476676605
15.6940000000019,1.3570675180448
15.6960000000019,1.35478998478085
15.6980000000019,1.35251505739628
15.7000000000019,1.350242733219
15.7020000000019,1.34797300772326
15.7040000000019,1.34570587709719
15.7060000000019,1.34344133745916
15.7080000000019,1.34117938465804
15.7100000000019,1.33892001446743
15.7120000000019,1.33666322262086
15.7140000000019,1.33440900498648
15.7160000000019,1.33215735708685
15.7180000000019,1.32990827458547
15.7200000000019,1.32766175331277
15.7220000000019,1.32541779006635
15.7240000000019,1.32317637667426
15.7260000000019,1.32093750953871
15.7280000000019,1.31870118493319
15.7300000000019,1.31646739898994
15.7320000000019,1.31423614757072
15.7340000000019,1.31200742654237
15.7360000000019,1.30978123176709
15.7380000000019,1.30755755917409
15.7400000000019,1.30533640337291
15.7420000000019,1.30311776115214
15.7440000000019,1.3009016284784
15.7460000000019,1.29868800285579
15.7480000000019,1.29647687543644
15.7500000000019,1.2942682427732
15.7520000000019,1.29206210112507
15.7540000000019,1.28985844668076
15.7560000000019,1.287657274234
15.7580000000019,1.28545858077445
15.7600000000019,1.28326236215756
15.7620000000019,1.28106861416206
15.7640000000019,1.27887733254273
15.7660000000019,1.27668851317562
15.7680000000019,1.274502151646
15.7700000000019,1.27231824766987
15.7720000000019,1.27013678926237
15.7740000000019,1.26795777478516
15.7760000000019,1.2657812027815
15.7780000000019,1.26360706704186
15.7800000000019,1.26143536360972
15.7820000000019,1.25926608838671
15.7840000000019,1.25709923557077
15.7860000000019,1.25493480285712
15.7880000000019,1.25277278553157
15.7900000000019,1.25061317999869
15.7920000000019,1.24845598208462
15.7940000000019,1.24630118875166
15.7960000000019,1.24414879334445
15.7980000000019,1.24199879153843
15.8000000000019,1.23985118019179
15.8020000000019,1.23770595575818
15.8040000000019,1.23556311531081
15.8060000000019,1.23342265322919
15.8080000000019,1.23128456543331
15.8100000000019,1.22914884789557
15.8120000000019,1.22701549569517
15.814000000002,1.22488450578108
15.816000000002,1.22275587291248
15.818000000002,1.22062959329227
15.820000000002,1.21850566284317
15.822000000002,1.21638407773126
15.824000000002,1.21426483398322
15.826000000002,1.21214792800343
15.828000000002,1.21003335578071
15.830000000002,1.20792111317387
15.832000000002,1.20581119623173
15.834000000002,1.20370359999438
15.836000000002,1.2015983204811
15.838000000002,1.19949535373806
15.840000000002,1.19739469597599
15.842000000002,1.195296342977
15.844000000002,1.19320029009982
15.846000000002,1.19110653401236
15.848000000002,1.18901507066228
15.850000000002,1.186925896106
15.852000000002,1.18483900623223
15.854000000002,1.18275439713166
15.856000000002,1.18067206478147
15.858000000002,1.17859200500513
15.860000000002,1.17651421408563
15.862000000002,1.17443868784077
15.864000000002,1.17236542222531
15.866000000002,1.17029441316865
15.868000000002,1.16822565686991
15.870000000002,1.16615914927883
15.872000000002,1.16409488658278
15.874000000002,1.16203286519004
15.876000000002,1.15997308066958
15.878000000002,1.15791552892114
15.880000000002,1.15586020619989
15.882000000002,1.15380710860793
15.884000000002,1.15175623231436
15.886000000002,1.14970757333712
15.888000000002,1.14766112777848
15.890000000002,1.14561689166155
15.892000000002,1.14357486111572
15.894000000002,1.14153503195258
15.896000000002,1.13949740055696
15.898000000002,1.13746196301744
15.900000000002,1.13542871549196
15.902000000002,1.13339765406651
15.904000000002,1.13136877481472
15.906000000002,1.12934207386275
15.908000000002,1.12731754725969
15.910000000002,1.12529519126617
15.912000000002,1.12327500226047
15.914000000002,1.12125697605948
15.916000000002,1.11924110881479
15.918000000002,1.1172273964757
15.920000000002,1.11521583542178
15.922000000002,1.11320642184383
15.924000000002,1.11119915190182
15.926000000002,1.10919402175609
15.928000000002,1.10719102776291
15.930000000002,1.10519016588737
15.932000000002,1.10319143263654
15.934000000002,1.10119482377192
15.936000000002,1.09920033549337
15.938000000002,1.0972079639847
15.940000000002,1.09521770555892
15.942000000002,1.09322955659183
15.944000000002,1.09124351310502
15.946000000002,1.08925957109997
15.948000000002,1.08727772697897
15.950000000002,1.08529797707881
15.952000000002,1.08332031742045
15.954000000002,1.081344743805
15.956000000002,1.07937125285375
15.958000000002,1.07739984094667
15.960000000002,1.07543050400117
15.962000000002,1.0734632383081
15.964000000002,1.07149804035696
15.966000000002,1.06953490666996
15.968000000002,1.06757383350211
15.970000000002,1.06561481693967
15.972000000002,1.06365785315434
15.974000000002,1.06170293820255
15.976000000002,1.05975006836894
15.978000000002,1.05779923983791
15.980000000002,1.055850448973
15.982000000002,1.05390369211235
15.984000000002,1.05195896563492
15.986000000002,1.0500162657821
15.988000000002,1.04807558883405
15.990000000002,1.04613693075137
15.992000000002,1.04420028819807
15.994000000002,1.04226565706113
15.996000000002,1.04033303399026
15.998000000002,1.03840241535346
16.000000000002,1.03647379696309
16.002000000002,1.03454717548532
16.004000000002,1.03262254725484
16.006000000002,1.03069990855576
16.008000000002,1.02877925577932
16.010000000002,1.02686058530197
16.012000000002,1.02494389328552
16.014000000002,1.02302917648551
16.016000000002,1.02111643065231
16.018000000002,1.01920565221968
16.020000000002,1.01729683745772
16.022000000002,1.01538998283924
16.024000000002,1.01348508474355
16.026000000002,1.01158213950145
16.028000000002,1.00968114344215
16.030000000002,1.00778209292297
16.032000000002,1.00588498449876
16.034000000002,1.00398981437636
16.036000000002,1.00209657895195
16.038000000002,1.00020527448933
16.040000000002,0.998315897527639
16.042000000002,0.996428444413745
16.044000000002,0.994542911510439
16.046000000002,0.992659295238393
16.048000000002,0.990777590566354
16.050000000002,0.988897796615239
16.052000000002,0.987019908446372
16.054000000002,0.985143922756737
16.056000000002,0.983269835473949
16.058000000002,0.981397642901312
16.060000000002,0.979527340477437
16.062000000002,0.977658927540536
16.064000000002,0.975792398980236
16.066000000002,0.973927751012222
16.068000000002,0.972064980432892
16.070000000002,0.970204083386758
16.072000000002,0.968345055250319
16.074000000002,0.966487894316064
16.076000000002,0.964632595995395
16.078000000002,0.962779157135023
16.080000000002,0.960927573177797
16.082000000002,0.959077842440933
16.084000000002,0.957229958358594
16.086000000002,0.955383920884376
16.088000000002,0.953539723992832
16.090000000002,0.951697366169
16.092000000002,0.949856842595801
16.094000000002,0.948018149779525
16.096000000002,0.946181284364824
16.098000000002,0.944346243088912
16.100000000002,0.942513022180994
16.102000000002,0.940681618189369
16.104000000002,0.938852027283366
16.106000000002,0.937024246090373
16.108000000002,0.935198271165697
16.1100000000019,0.933374098916262
16.1120000000019,0.93155172623286
16.1140000000019,0.929731149140548
16.1160000000019,0.927912364279215
16.1180000000019,0.926095368151347
16.1200000000019,0.924280157352206
16.1220000000019,0.922466728449529
16.1240000000019,0.920655077975205
16.1260000000019,0.918845202437645
16.1280000000019,0.917037098382911
16.1300000000019,0.915230762401688
16.1320000000019,0.913426190967499
16.1340000000019,0.911623380546066
16.1360000000019,0.90982232786034
16.1380000000019,0.908023029325369
16.1400000000019,0.906225481356366
16.1420000000019,0.904429680927444
16.1440000000019,0.902635624377524
16.1460000000019,0.900843307518476
16.1480000000019,0.899052727500888
16.1500000000019,0.897263881019851
16.1520000000019,0.895476764564456
16.1540000000019,0.893691374768593
16.1560000000019,0.891907708136825
16.1580000000019,0.890125761095348
16.1600000000019,0.888345530041209
16.1620000000019,0.886567011888457
16.1640000000019,0.884790203559214
16.1660000000019,0.883015101395039
16.1680000000019,0.881241701897701
16.1700000000019,0.879470001341285
16.1720000000019,0.877699996367127
16.1740000000019,0.875931683336832
16.1760000000019,0.874165058570714
16.1780000000019,0.872400118631722
16.1800000000019,0.870636860163619
16.1820000000019,0.868875278919196
16.1840000000019,0.86711537176146
16.1860000000019,0.865357135324687
16.1880000000019,0.863600565003904
16.1900000000019,0.86184565776249
16.1920000000019,0.860092410588917
16.1940000000019,0.858340818681725
16.1960000000019,0.856590878720672
16.1980000000019,0.854842587750405
16.2000000000019,0.853095940835251
16.2020000000019,0.851350934079225
16.2040000000019,0.849607564598808
16.2060000000019,0.847865828667204
16.2080000000019,0.846125721956699
16.2100000000019,0.844387241206668
16.2120000000019,0.84265038383677
16.2140000000019,0.840915144131716
16.2160000000019,0.839181519201128
16.2180000000019,0.837449506885128
16.2200000000019,0.835719100673634
16.2220000000019,0.83399029828787
16.2240000000019,0.832263097486403
16.2260000000019,0.830537490621875
16.2280000000019,0.828813473902683
16.2300000000019,0.827091046313687
16.2320000000019,0.825370203041708
16.2340000000019,0.823650939502698
16.2360000000019,0.821933253066631
16.2380000000019,0.820217140379666
16.2400000000019,0.818502599755079
16.2420000000019,0.816789621185989
16.2440000000019,0.815078203739064
16.2460000000019,0.81336834525176
16.2480000000019,0.811660041214403
16.2500000000019,0.809953286220899
16.2520000000019,0.808248077248879
16.2540000000019,0.806544412639497
16.2560000000019,0.804842287457211
16.2580000000019,0.80314169599774
16.2600000000019,0.801442634883066
16.2620000000019,0.799745104680347
16.2640000000019,0.798049100920434
16.2660000000019,0.796354614195452
16.2680000000019,0.794661644615448
16.2700000000019,0.792970190537299
16.2720000000019,0.791280245661874
16.2740000000019,0.789591804699658
16.2760000000019,0.787904865041408
16.2780000000019,0.78621942505518
16.2800000000019,0.784535483930969
16.2820000000019,0.782853034275685
16.2840000000019,0.78117207517133
16.2860000000019,0.779492607502812
16.2880000000019,0.777814616713506
16.2900000000019,0.776138104786742
16.2920000000018,0.774463072550849
16.2940000000018,0.77278951202338
16.2960000000018,0.771117418615193
16.2980000000018,0.769446793404284
16.3000000000018,0.767777633462474
16.3020000000018,0.766109931109431
16.3040000000018,0.764443687220688
16.3060000000018,0.762778905015007
16.3080000000018,0.761115569734353
16.3100000000018,0.759453683439451
16.3120000000018,0.757793249531539
16.3140000000018,0.756134257005202
